=== POKRYCIE: 151652/152666 = 99.34% | Brakuje: 1014 linii ===

=== GRUPA 1: Mają product_id, BRAK internal_sku (potrzebne mapowanie) ===
sku;asin;title;marketplace_id;brand;category;parent_asin;mapping_source;order_lines;total_revenue;currency;first_order;last_order
MAG_5902730384045;B082SZ1XVY;KADAX Fleischhammer, Schnitzelklopfer aus Holz, doppelseitiger Fleischklopfer, Schnitzelhammer mit Metallende, runder Klopfhammer für Schnitzel und Rindfleisch;A1PA6795UKMFR9;1;8.99;EUR;2026-03-01 19:58:06+00:00;2026-03-01 19:58:06+00:00
MAG_5902730384076;B082W79QRS;KADAX Tarka kuchenna ręczna do grubego tarcia ze stali nierdzewnej, antypoślizgowy uchwyt, ostre ostrza, do sera, marchewki, cebuli, czosnku, parmezanu i imbiru;A1C3SOZRARQ6R3;1;;EUR;2026-02-27 17:42:51+00:00;2026-02-27 17:42:51+00:00
MAG_5902730384137;B082Y8RZG9;KADAX Louche à Soupe en Inox, Louche en Acier Inoxydable avec Long Manche pour Servir des Potages, Ustensile de Cuisine de Qualité Supérieure (10cm / 190ml);A13V1IB3VIYZZH;1;20.60;EUR;2026-03-02 14:42:16+00:00;2026-03-02 14:42:16+00:00
MAG_5902730384137;B082Y8RZG9;KADAX Suppenkelle aus hochwertigem Edelstahl, Schöpflöffel mit Halter, Soßenlöffel mit langem und ergonomischem Stiel, Schöpfkelle, Gießlöffel, Küchenhelfer, silber (10cm/190ml);A1PA6795UKMFR9;1;9.95;EUR;2026-03-02 21:02:09+00:00;2026-03-02 21:02:09+00:00
MAG_5902730385837;B084ZTPRX9;KADAX Kosmetikdose, Aufbewahrungsdose aus Keramik, Wattedose mit Deckel aus Bambus, Wattepadhalter, Vorratsdose, Wattebehälter, Universaldose für Badezimmer, Wattepads, rund (weiß);A1PA6795UKMFR9;1;18.12;EUR;2026-03-02 17:09:21+00:00;2026-03-02 17:09:21+00:00
MAG_5902730387541;B086PCHX3W;KADAX Kartoffelpresse für Kartoffelbrei, Spätzle, Gemüse, Obstsäfte, Multipresse, Kartoffelstampfer aus Edelstahl, Länge: 24,5 cm, spülmaschinenfest, Spätzlepresse, silber;A1PA6795UKMFR9;1;8.95;EUR;2026-03-02 14:18:13+00:00;2026-03-02 14:18:13+00:00
MAG_5902730381914;B07XZBPVXW;KADAX Glasbehållare för kryddor, klar burk för nötter, godis, behållare med lock, förvaringsburk, livsmedelsbehållare, konserveringsburk (500 ml, grå);A2NODRKZP88ZB9;1;319.40;SEK;2026-03-03 00:26:12+00:00;2026-03-03 00:26:12+00:00
MAG_5902730382003;B07Y9XSS6R;KADAX Prostokątne naczynie żaroodporne z pokrywą 3,95 l do lasagne, mięsa i zapiekanek, pokrywa utrzymuje wilgoć, nadaje się do piekarnika i zmywarki;A1C3SOZRARQ6R3;1;66.99;PLN;2026-03-02 20:33:13+00:00;2026-03-02 20:33:13+00:00
MAG_5902730382034;B07Y8HD5WJ;KADAX Set di 6 calici da vino bianco in cristallo da 360 ml, con stelo lungo, eleganti e semplici bicchieri per casa e feste;APJ6JRA9NG5V4;1;18.65;EUR;2026-02-27 11:10:58+00:00;2026-02-27 11:10:58+00:00
MAG_5902730382096;B07YC4PGQW;KADAX Glasdeckel, Topfdeckel Ø18 cm, hitzebeständig, mit Dampfloch, und Kunststoffgriff, Universaldeckel für Töpfe & Pfannen, klare Sicht, dicht schließend;A1PA6795UKMFR9;1;6.95;EUR;2026-03-02 21:53:53+00:00;2026-03-02 21:53:53+00:00
MAG_5902730382157;B07YC5B9BB;KADAX Glaslock, grytlock av glas, ⌀ 14-30 cm, värmebeständigt lock för kastrull, panna, pannlock med plasthandtag, universallock i olika storlekar (28 cm);A2NODRKZP88ZB9;1;113.77;SEK;2026-03-02 13:19:30+00:00;2026-03-02 13:19:30+00:00
MAG_5902730382522;B07Z7YCYXW;KADAX fyrkantig bakform med non-stick-beläggning, rektangulär kakform av stål, för kakor, rostbröd, ostkaka, brownie, lådform, värmefördelning, lättskött, silver (27,5 x 22,5 x 6 cm);A2NODRKZP88ZB9;1;125.08;SEK;2026-03-01 23:01:41+00:00;2026-03-01 23:01:41+00:00

=== GRUPA 3: Ma internal_sku, BRAK ceny zakupu ===
internal_sku;sku;asin;title;marketplace_id;brand;category;parent_asin;mapping_source;order_lines;total_revenue;currency;first_order;last_order
338324;MAG_5903699495315;B0D2HYHJR3;KADAX Vaso Alto Ø30x57,5 cm per Piante da Balcone e Giardino, Grande Fioriera per Aggiungere Eleganza a Ogni Spazio Abitativo, Sia Interno che Esterno (Blanco Liscio);A1PA6795UKMFR9;;;B0DMNRWPJP;ergonode;32;1398.29;EUR;2025-12-20 14:23:17+00:00;2026-02-26 06:53:54+00:00
38138;FBA_5906638314258;B0DXF7F3FL;KADAX Lot de 5 bouteilles en verre de 700 ml pour liqueurs et jus avec bouchon à vis (argent);A1PA6795UKMFR9;;;B0DX78N3TJ;;11;191.71;EUR;2025-12-09 11:55:06+00:00;2026-02-04 17:46:05+00:00
38131;MAG_5906638314180;B0DXF85YXK;KADAX Glasflaschen zum Befüllen, 700ml, 1 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Weiß);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;9;59.19;EUR;2026-01-16 12:27:19+00:00;2026-02-16 23:26:30+00:00
338324;MAG_5903699495315;B0D2HYHJR3;KADAX Vaso Alto Ø30x57,5 cm per Piante da Balcone e Giardino, Grande Fioriera per Aggiungere Eleganza a Ogni Spazio Abitativo, Sia Interno che Esterno (Blanco Liscio);APJ6JRA9NG5V4;;;B0DMNRWPJP;ergonode;6;173.00;EUR;2026-01-09 14:10:25+00:00;2026-02-26 12:48:53+00:00
3228732288;MAG_5903699483237;B0CP7JGM2C;KADAX Set van 12 hittebestendige glazen containers met deksel, robuuste voedselcontainers, voorraadcontainers, diepvriezers (alle 12 stuks);A1PA6795UKMFR9;;;B0CP7MRFM1;ergonode;5;249.75;EUR;2026-01-01 16:20:58+00:00;2026-01-12 18:57:21+00:00
33065;MAG_5903699488959;B0CM3LH8C1;KADAX Panier Flexible en Plastique Avec Poignées - Multifonction pour Linge, Jouets, Vêtements - Rond et Universel (Gris Foncé, 42 L);APJ6JRA9NG5V4;;;B0CM3JH1H3;ergonode;5;112.75;EUR;2026-01-04 11:24:13+00:00;2026-02-20 12:31:33+00:00
38141;FBA_5906638314289;B0DXF7PHBZ;KADAX Glasflaschen zum Befüllen, 700ml, 5 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Weiß);A1PA6795UKMFR9;;;B0DX78N3TJ;;5;84.75;EUR;2025-12-06 22:23:40+00:00;2026-02-01 16:50:00+00:00
38130;MAG_5906638314173;B0DXF9D1XH;KADAX Glasflaschen zum Befüllen, 700ml, 1 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Silber);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;4;27.65;EUR;2025-12-07 18:35:22+00:00;2026-02-20 15:11:27+00:00
38156;FBA_5906638314432;B0DXF88DMW;KADAX Glasflaschen zum Befüllen, 700ml, 5 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Blau);A1PA6795UKMFR9;;;B0DX78N3TJ;;4;64.38;EUR;2025-12-15 11:35:46+00:00;2026-02-25 15:58:23+00:00
38150;FBA_5906638314371;B0DXF88FZ5;KADAX Glasflaschen zum Befüllen, 700ml, 5 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Rot);A1PA6795UKMFR9;;;B0DX78N3TJ;;4;67.80;EUR;2025-12-09 20:44:40+00:00;2026-02-08 14:13:05+00:00
38167;MAG_5906638314548;B0DXF89SDG;KADAX Glasflaschen zum Befüllen, 700ml, 5 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Rot, Lang);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;4;71.80;EUR;2026-02-14 13:33:10+00:00;2026-02-15 17:50:58+00:00
29574;MAG_5903699461433;B0BVMFW51Z;KADAX Conserveerpotten 720 ml, Conserveerpotten voor schroefdoppen, Jampot, Voorraadpot, Conserveerpot, Ronde Potten (Rood / 48 Stuks);A1805IZSGTT6HS;;;;ergonode;4;;EUR;2026-01-21 21:29:44+00:00;2026-01-21 22:03:54+00:00
3228732288;MAG_5903699483237;B0CP7JGM2C;KADAX Set van 12 hittebestendige glazen containers met deksel, robuuste voedselcontainers, voorraadcontainers, diepvriezers (alle 12 stuks);A13V1IB3VIYZZH;;;B0CP7MRFM1;ergonode;3;148.85;EUR;2026-01-22 15:17:20+00:00;2026-02-07 12:07:21+00:00
38158;MAG_5906638314456;B0DXF7QTFF;KADAX Lot de 40 bouteilles en verre vides de 700 ml avec bouchon à vis, bouteilles pour liqueur, jus, eau-de-vie (Bleu);A13V1IB3VIYZZH;;;B0DX78N3TJ;ergonode;3;239.85;EUR;2026-01-04 13:09:42+00:00;2026-02-21 17:08:09+00:00
38143;MAG_5906638314302;B0DXF9GKH6;KADAX Lot de 40 Bouteilles en Verre à Remplir - 700 ml - Bouteilles de Liqueur Vides avec Bouchon à Vis - Blanc;A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;3;162.10;EUR;2025-12-25 00:09:14+00:00;2026-02-05 07:41:20+00:00
38161;MAG_5906638314487;B0DXF8SSW7;KADAX Glasflaschen zum Befüllen, 700ml, 1 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Rot, Lang);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;2;9.90;EUR;2026-01-20 12:48:57+00:00;2026-02-06 17:00:04+00:00
38139;MAG_5906638314265;B0DXF8Z6KY;KADAX Lot de 10 bouteilles en verre à remplir - 700 ml - Bouteilles de liqueur vides avec bouchon à vis - Bouteilles pour liqueur, spiritueux (argenté);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;2;55.90;EUR;2025-12-19 15:53:17+00:00;2026-02-05 14:54:54+00:00
38028;MAG_5906638313244;B0DX795Y4T;KADAX Glasflaschen zum Befüllen, 200ml, 1 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Grün);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;2;;EUR;2026-01-16 11:41:08+00:00;2026-01-16 11:41:08+00:00
38134;MAG_5906638314210;B0DXF5R4MN;KADAX Glasflaschen zum Befüllen, 700ml, 1 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Rot);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;2;7.90;EUR;2026-01-29 16:31:15+00:00;2026-02-10 22:02:48+00:00
38140;MAG_5906638314272;B0DXF8Y7BH;KADAX Lot de 40 bouteilles en verre à remplir - 700 ml - Bouteilles de liqueur vides avec bouchon à vis - Bouteilles pour liqueur, spiritueux (argenté);A13V1IB3VIYZZH;;;B0DX78N3TJ;ergonode;2;397.97;EUR;2025-12-24 08:26:40+00:00;2026-01-15 15:01:38+00:00
338324;MAG_5903699495315;B0D2HYHJR3;KADAX Vaso Alto Ø30x57,5 cm per Piante da Balcone e Giardino, Grande Fioriera per Aggiungere Eleganza a Ogni Spazio Abitativo, Sia Interno che Esterno (Blanco Liscio);A13V1IB3VIYZZH;;;B0DMNRWPJP;ergonode;2;73.90;EUR;2026-02-05 17:00:34+00:00;2026-03-02 17:11:16+00:00
38138;FBA_5906638314258;B0DXF7F3FL;KADAX Lot de 5 bouteilles en verre de 700 ml pour liqueurs et jus avec bouchon à vis (argent);A13V1IB3VIYZZH;;;B0DX78N3TJ;;2;20.84;EUR;2025-12-21 21:26:17+00:00;2026-01-12 07:57:02+00:00
33065;MAG_5903699488959;B0CM3LH8C1;KADAX Panier Flexible en Plastique Avec Poignées - Multifonction pour Linge, Jouets, Vêtements - Rond et Universel (Gris Foncé, 42 L);A1PA6795UKMFR9;;;B0CM3JH1H3;ergonode;2;39.90;EUR;2025-12-13 12:27:09+00:00;2026-01-02 15:51:05+00:00
3500;MAG_5906638304655;B0DF2TP3LF;KADAX Pot de fleurs en plastique, pour plantes grasses et herbes, moderne pour intérieur et extérieur (rose poudré, 11,5 cm);APJ6JRA9NG5V4;;;B0DF2T85NV;ergonode;2;11.39;EUR;2026-01-16 08:20:40+00:00;2026-01-30 14:46:12+00:00
211114;MAG_5906638347218;B0FM7MSWQ7;KADAX 24st Einmachgläser 425ml mit Schraubdeckel fi82 mm für Einlegen, Einmachen, Konservieren und Mahlzeitenvorbereitung - Luftdichte Twist-off Gläser (Vögel, 24 St.);A1PA6795UKMFR9;;;B0FM7KQKCD;ergonode;2;;EUR;2026-01-07 10:19:54+00:00;2026-01-07 10:30:51+00:00
46750;MAG_5906638363843;B0FR4QJZLR;KADAX Glasflaschen in Tannenbaumform, 200 ml, mit grünem Schraubverschluss - Leere Flaschen zum Befüllen mit Likör & Schnaps, ideal für Weihnachten & als Geschenk;A1PA6795UKMFR9;;;B0FR4SB4KK;ergonode;2;;EUR;2025-12-22 07:07:26+00:00;2025-12-22 07:07:26+00:00
46841;MAG_5906638364673;B0GGB119P5;KADAX Monstera Rankhilfe - 3er Set Pflanzstab aus Kokosfaser (150cm), Kokosstab & Moosstab für Zimmerpflanzen, Kletterhilfe & Pflanzenstütze für Innen- und Außenbereich;A1PA6795UKMFR9;;;B0F8TWPB7H;ergonode;2;43.90;EUR;2026-02-26 20:52:02+00:00;2026-03-01 18:55:59+00:00
48154;MAG_5906638382158;B0GPWZ14ZF;;A1PA6795UKMFR9;;;;ergonode;1;32.16;EUR;2026-03-03 05:39:35+00:00;2026-03-03 05:39:35+00:00
33065;MAG_5903699488959;B0CM3LH8C1;KADAX Panier Flexible en Plastique Avec Poignées - Multifonction pour Linge, Jouets, Vêtements - Rond et Universel (Gris Foncé, 42 L);A1RKKUPIHCS9HS;;;B0CM3JH1H3;ergonode;1;17.99;EUR;2026-01-12 15:49:36+00:00;2026-01-12 15:49:36+00:00
38141;FBA_5906638314289;B0DXF7PHBZ;KADAX Glasflaschen zum Befüllen, 700ml, 5 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Weiß);A1RKKUPIHCS9HS;;;B0DX78N3TJ;;1;16.99;EUR;2026-02-26 17:49:21+00:00;2026-02-26 17:49:21+00:00
35610;MAG_5906638305690;B0DGXXDBS2;KADAX Lot de 50 couvercles à visser de 82 mm de diamètre - En métal - Avec 6 dents d'encliquetage - Idéaux comme couvercle de rechange pour les bocaux à conserve (folklore, 50 pièces);AMEN7PMS3EDWL;;;B0DGLFJ6JB;ergonode;1;;EUR;2025-12-31 12:09:04+00:00;2025-12-31 12:09:04+00:00
30558;MAG_5903699472729;B0BXF51Y3W;;APJ6JRA9NG5V4;;;;ergonode;1;28.99;EUR;2026-03-03 05:25:06+00:00;2026-03-03 05:25:06+00:00
46753;MAG_5906638363874;B0FR4RBLK2;KADAX Glasflaschen in Tannenbaumform, 200 ml, mit blauem Schraubverschluss - Leere Flaschen zum Befüllen mit Likör & Schnaps, ideal für Weihnachten & als Geschenk;A1PA6795UKMFR9;;;B0FR4SB4KK;ergonode;1;;EUR;2025-12-19 10:29:49+00:00;2025-12-19 10:29:49+00:00
210394;MAG_5906638340011;B0FNWG7NGX;KADAX 50er Set Marmeladengläser 235 ml mit Schraubdeckel in Gemüsefeld Ø 82 mm - Einmachgläser für Marmelade, Chutneys, Eingelegtes Gemüse, Pasteten, Wurst, Fleisch, Babynahrung & mehr;A1PA6795UKMFR9;;;B0FHJN8LVN;ergonode;1;;EUR;2026-01-18 11:39:35+00:00;2026-01-18 11:39:35+00:00
35716;MAG_5906638306321;B0DH4XMS39;KADAX 10er Set Schraubdeckel Ø 66 mm in Blau - Ersatzdeckel für Einmachgläser & Vorratsgläser, luftdicht & auslaufsicher;A1PA6795UKMFR9;;;B0BBMWQ45M;ergonode;1;;EUR;2026-01-02 09:30:06+00:00;2026-01-02 09:30:06+00:00
3228732288;MAG_5903699483237;B0CP7JGM2C;KADAX Set van 12 hittebestendige glazen containers met deksel, robuuste voedselcontainers, voorraadcontainers, diepvriezers (alle 12 stuks);A1805IZSGTT6HS;;;B0CP7MRFM1;ergonode;1;51.95;EUR;2026-01-17 05:16:25+00:00;2026-01-17 05:16:25+00:00
27646;MAG_5903699445877;B0BFRJH4SZ;KADAX 20st Einmachgläser 315 ml mit fi66 mm Schraubdeckel für Honig, Dessert, Marmeladen | Luftdichte Gläschen, Einmachglas, Rundgläser, Konfitürengläser, Honiggläser (20 Stück, Pilze);A1PA6795UKMFR9;;;B0BFRJJRHD;ergonode;1;;EUR;2026-01-03 11:05:51+00:00;2026-01-03 11:05:51+00:00
28115;MAG_5903699449813;B0BMGF8THB;KADAX 100er Set Marmeladengläser 235 ml mit Schraubdeckel in Biene Ø 82 mm - Einmachgläser für Marmelade, Chutneys, Eingelegtes Gemüse, Pasteten, Wurst, Fleisch, Babynahrung & mehr;A1PA6795UKMFR9;;;B0FHJN8LVN;ergonode;1;;EUR;2026-01-18 11:39:35+00:00;2026-01-18 11:39:35+00:00
28940;MAG_5903699455760;B0BS9J343Y;KADAX Sägebock für Werkstatt, 58x41,5x77cm Klappbock aus Kunststoff, Gerüstbock mit Maßstab, klappbarer Unterstellbock, Stützbock für Arbeiten (2 Stücke/schwarz);A1PA6795UKMFR9;;;B0BS9KF4SR;ergonode;1;;EUR;2024-03-02 21:08:28+00:00;2024-03-02 21:08:28+00:00
29422;MAG_5903699459980;B0BT21F8M3;KADAX 48st Einmachgläser 540ml mit Schraubdeckel fi82 mm für Einlegen, Einmachen, Konservieren und Mahlzeitenvorbereitung - Luftdichte Twist-off Gläser (Rot, 48 St.);A1PA6795UKMFR9;;;B0BT22CGCD;ergonode;1;;EUR;2025-12-09 20:09:02+00:00;2025-12-09 20:09:02+00:00
29413;MAG_5903699459904;B0BT2255WN;KADAX 24st Einmachgläser 540ml mit Schraubdeckel fi82 mm für Einlegen, Einmachen, Konservieren und Mahlzeitenvorbereitung - Luftdichte Twist-off Gläser (Vege, 24 St.);A1PA6795UKMFR9;;;B0BT22CGCD;ergonode;1;;EUR;2026-02-08 14:53:15+00:00;2026-02-08 14:53:15+00:00
3500;MAG_5906638304655;B0DF2TP3LF;KADAX Pot de fleurs en plastique, pour plantes grasses et herbes, moderne pour intérieur et extérieur (rose poudré, 11,5 cm);A13V1IB3VIYZZH;;;B0DF2T85NV;ergonode;1;3.95;EUR;2026-01-16 13:30:20+00:00;2026-01-16 13:30:20+00:00
26354;MAG_5903699433775;B0BWJTZJBB;KADAX Brise-vue pour balcon, terrasse, clôture, brise-vue résistant aux intempéries, en rotin synthétique, vendu au mètre, toile de balcon avec serre-câbles, clôture brise-vue (1 x 1 m, anthracite);A13V1IB3VIYZZH;;;B0BWJPV42G;gsheet;1;50.97;EUR;2026-01-20 19:00:32+00:00;2026-01-20 19:00:32+00:00
33065;MAG_5903699488959;B0CM3LH8C1;KADAX Panier Flexible en Plastique Avec Poignées - Multifonction pour Linge, Jouets, Vêtements - Rond et Universel (Gris Foncé, 42 L);A13V1IB3VIYZZH;;;B0CM3JH1H3;ergonode;1;28.95;EUR;2026-01-28 09:05:51+00:00;2026-01-28 09:05:51+00:00
38139;MAG_5906638314265;B0DXF8Z6KY;KADAX Lot de 10 bouteilles en verre à remplir - 700 ml - Bouteilles de liqueur vides avec bouchon à vis - Bouteilles pour liqueur, spiritueux (argenté);A13V1IB3VIYZZH;;;B0DX78N3TJ;ergonode;1;28.45;EUR;2026-01-09 09:20:58+00:00;2026-01-09 09:20:58+00:00
38157;MAG_5906638314449;B0DXF98WZW;KADAX Lot de 10 bouteilles en verre vides 700 ml avec bouchon à vis, bouteilles pour liqueur, jus, eau-de-vie (Bleu);A13V1IB3VIYZZH;;;B0DX78N3TJ;ergonode;1;29.95;EUR;2026-01-21 15:54:30+00:00;2026-01-21 15:54:30+00:00
38143;MAG_5906638314302;B0DXF9GKH6;KADAX Lot de 40 Bouteilles en Verre à Remplir - 700 ml - Bouteilles de Liqueur Vides avec Bouchon à Vis - Blanc;A13V1IB3VIYZZH;;;B0DX78N3TJ;ergonode;1;80.70;EUR;2026-02-26 08:38:51+00:00;2026-02-26 08:38:51+00:00
38136;MAG_5906638314234;B0DXF7NQG3;KADAX Glasflaschen zum Befüllen, 700ml, 1 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Blau);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;1;4.95;EUR;2025-12-19 08:53:27+00:00;2025-12-19 08:53:27+00:00
38152;MAG_5906638314395;B0DXF8RFDT;KADAX Glasflaschen zum Befüllen, 700ml, 40 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Rot);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;1;55.42;EUR;2025-12-12 19:50:36+00:00;2025-12-12 19:50:36+00:00
38147;MAG_5906638314340;B0DXF7RGD6;KADAX Glasflaschen zum Befüllen, 700ml, 5 Stück, eere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Grün);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;1;17.95;EUR;2025-12-14 15:22:45+00:00;2025-12-14 15:22:45+00:00
38133;MAG_5906638314203;B0DXF85G31;KADAX Glasflaschen zum Befüllen, 700ml, 1 Stück, leere Likörflaschen mit Schraubverschluss, Saftflaschen, Flaschen für Likör, Schnapsflaschen (Grün);A1PA6795UKMFR9;;;B0DX78N3TJ;ergonode;1;;EUR;2026-02-07 16:33:28+00:00;2026-02-07 16:33:28+00:00
40295;MAG_5906638322512;B0F7QYPMZ2;KADAX 8st Honiggläser 1260g (900ml) mit Deckel fi82mm für Lebensmittel, Honig, Marmelade, Früchte, Vorratsglas, Neutrales Schraubglas Imkerhonig (Blütenhonig, 8 Stück);A1PA6795UKMFR9;;;B0FBGM1566;ergonode;1;;EUR;2026-02-10 10:24:02+00:00;2026-02-10 10:24:02+00:00
41173;MAG_5906638327548;B0FB8Z93FB;KADAX Bindezange Set für Pflanzen, inkl. 20 Rollen Bindeband & 10000 Heftklammern, Ideal zum schnellen Anbinden von Tomaten, Gurken & Kletterpflanzen (Rot);A1PA6795UKMFR9;;;B0FB8CR1GL;ergonode;1;;EUR;2026-02-23 08:34:35+00:00;2026-02-23 08:34:35+00:00
37897;MAG_5906638312315;B0FFMQ87FH;KADAX 10er Set Marmeladengläser 250 ml mit Schraubdeckel Ø 82 mm in Blütenhonig - luftdichte, spülmaschinenfest, ideal für Marmelade, Chutneys, Eingelegtes Gemüse, Fleisch, Pasteten & Babynahrung;A1PA6795UKMFR9;;;B0DQXYV246;ergonode;1;15.08;EUR;2025-12-08 14:12:08+00:00;2025-12-08 14:12:08+00:00
211124;MAG_5906638347317;B0FM7J5FF6;KADAX 6st Einmachgläser 425ml mit Schraubdeckel fi82 mm für Einlegen, Einmachen, Konservieren und Mahlzeitenvorbereitung - Luftdichte Twist-off Gläser (Exotische Fruchte, 6 St.);A1PA6795UKMFR9;;;B0FM7KQKCD;ergonode;1;;EUR;2026-02-19 19:50:23+00:00;2026-02-19 19:50:23+00:00
